TripId,UserProgramName,UserId,UserRole,UserCity,UserState,UserZip,UserCountry,MembershipType,Bike,BikeType,CheckoutKioskName,ReturnKioskName,DurationMins,AdjustedDurationMins,UsageFee,AdjustmentFlag,Distance,EstimatedCarbonOffset,EstimatedCaloriesBurned,CheckoutDateLocal,ReturnDateLocal,CheckoutTimeLocal,ReturnTimeLocal,TripOver30Mins,LocalProgramFlag,TripRouteCategory,TripProgramName
3697126,Houston B-cycle,625674,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,863,Standard,Stude Park,Stude Park,56,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,12:55:18,13:51:51,Y,Y,Round Trip,Houston B-cycle
3697172,Houston B-cycle,275008,Member,Houston,TX,77019,UNITED STATES,Annual Member,268,Standard,1919 Runnels,Sunday Streets- East End/Fifth Ward,72,55,0,Y,10.8,10.3,432,2014-12-07,2014-12-07,13:06:29,14:18:16,Y,Y,One Way,Houston B-cycle
3697173,Houston B-cycle,392058,Member,Houston,TX,77019,UNITED STATES,Annual Member,943,Standard,1919 Runnels,Sunday Streets- East End/Fifth Ward,72,55,0,Y,10.8,10.3,432,2014-12-07,2014-12-07,13:06:37,14:18:06,Y,Y,One Way,Houston B-cycle
3697174,Houston B-cycle,405001,Member,Houston,TX,77010,UNITED STATES,Annual Member,113,Standard,Taft & Fairview,La Branch & Lamar,35,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,13:06:38,13:41:51,Y,Y,One Way,Houston B-cycle
3697175,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,828,Standard,Milam & Webster,Sunday Streets- East End/Fifth Ward,116,0,0,N,17.4,16.5,696,2014-12-07,2014-12-07,13:06:46,15:02:59,Y,Y,One Way,Houston B-cycle
3697179,Houston B-cycle,562290,Subscriber,,,77010,UNITED STATES,24 Hour Kiosk,455,Standard,Taft & Fairview,La Branch & Lamar,34,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,13:07:21,13:41:44,Y,Y,One Way,Houston B-cycle
3697184,Houston B-cycle,625639,Subscriber,Houston,TX,77008,UNITED STATES,24 Hour Pass,225,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,125,55,0,Y,2.7,2.6,108,2014-12-07,2014-12-07,13:07:37,15:12:26,Y,Y,Round Trip,Houston B-cycle
3697198,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,279,Standard,Milam & Webster,Sunday Streets- East End/Fifth Ward,177,0,0,N,18.0,17.1,720,2014-12-07,2014-12-07,13:11:02,16:08:31,Y,Y,One Way,Houston B-cycle
3697207,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,872,Standard,Milam & Webster,Milam & Webster,8,0,0,N,1.2,1.1,48,2014-12-07,2014-12-07,13:12:52,13:20:03,N,Y,Round Trip,Houston B-cycle
3697208,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,871,Standard,Milam & Webster,Milam & Webster,0,0,0,N,.0,.0,0,2014-12-07,2014-12-07,13:13:09,13:13:59,N,Y,Round Trip,Houston B-cycle
3697209,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,429,Standard,Milam & Webster,Sunday Streets- East End/Fifth Ward,110,0,0,N,16.5,15.7,660,2014-12-07,2014-12-07,13:13:29,15:03:17,Y,Y,One Way,Houston B-cycle
3697235,Houston B-cycle,625689,Subscriber,The Woodlands,TX,77382,UNITED STATES,24 Hour Pass,234,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,109,55,0,Y,5.8,5.5,231,2014-12-07,2014-12-07,13:18:41,15:07:40,Y,Y,Round Trip,Houston B-cycle
3697247,Houston B-cycle,625688,Subscriber,The Woodlands,TX,77382,UNITED STATES,24 Hour Pass,821,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,107,55,0,Y,16.1,15.2,642,2014-12-07,2014-12-07,13:20:37,15:07:33,Y,Y,Round Trip,Houston B-cycle
3697258,Houston B-cycle,208342,Member,Houston,TX,77002,UNITED STATES,Annual Member,859,Standard,Smith & Capitol,Sunday Streets- East End/Fifth Ward,123,55,0,Y,9.4,8.9,374,2014-12-07,2014-12-07,13:24:14,15:27:47,Y,Y,One Way,Houston B-cycle
3697261,Houston B-cycle,625695,Subscriber,,,85251,UNITED STATES,24 Hour Kiosk,156,Standard,McKinney & Caroline,McKinney & Caroline,52,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,13:24:25,14:16:00,Y,Y,Round Trip,Houston B-cycle
3697262,Houston B-cycle,625696,Subscriber,,,06612,UNITED STATES,24 Hour Kiosk,931,Standard,Smith & Capitol,Sunday Streets- East End/Fifth Ward,123,55,0,Y,18.0,17.1,720,2014-12-07,2014-12-07,13:24:49,15:27:33,Y,Y,One Way,Houston B-cycle
3697266,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,144,Standard,Taft & Fairview,UHD/Main & Franklin,21,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,13:25:57,13:46:37,N,Y,One Way,Houston B-cycle
3697268,Houston B-cycle,625697,Subscriber,houston,TX,77003,UNITED STATES,24 Hour Pass,261,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,117,55,0,Y,17.6,16.7,702,2014-12-07,2014-12-07,13:26:07,15:23:03,Y,Y,Round Trip,Houston B-cycle
3697270,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,251,Standard,Taft & Fairview,UHD/Main & Franklin,19,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,13:26:30,13:45:56,N,Y,One Way,Houston B-cycle
3697273,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,305,Standard,Taft & Fairview,UHD/Main & Franklin,19,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,13:26:57,13:45:11,N,Y,One Way,Houston B-cycle
3697279,Houston B-cycle,432951,Maintenance,,,,UNITED STATES,,816,Standard,Taft & Fairview,Taft & Fairview,1,0,0,N,.2,.1,6,2014-12-07,2014-12-07,13:27:53,13:28:04,N,Y,Round Trip,Houston B-cycle
3697283,Houston B-cycle,625701,Subscriber,Houston,TX,77098,UNITED STATES,24 Hour Pass,268,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,7,0,0,N,1.1,1.0,42,2014-12-07,2014-12-07,13:29:21,13:36:01,N,Y,Round Trip,Houston B-cycle
3697285,Houston B-cycle,625703,Subscriber,,,93036,UNITED STATES,24 Hour Kiosk,160 G,Standard,Sabine Bridge ,Sabine Bridge ,180,44,0,Y,6.6,6.3,264,2014-12-07,2014-12-07,13:29:36,16:29:20,Y,Y,Round Trip,Houston B-cycle
3697291,Houston B-cycle,625703,Subscriber,,,93036,UNITED STATES,24 Hour Kiosk,213,Standard,Sabine Bridge ,Sabine Bridge ,44,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,13:30:25,14:14:12,Y,Y,Round Trip,Houston B-cycle
3697301,Houston B-cycle,625703,Subscriber,,,93036,UNITED STATES,24 Hour Kiosk,946,Standard,Sabine Bridge ,Sabine Bridge ,178,44,0,Y,6.6,6.3,264,2014-12-07,2014-12-07,13:31:12,16:29:36,Y,Y,Round Trip,Houston B-cycle
3697307,Houston B-cycle,625703,Subscriber,,,93036,UNITED STATES,24 Hour Kiosk,347,Standard,Sabine Bridge ,Sabine Bridge ,178,44,0,Y,6.6,6.3,264,2014-12-07,2014-12-07,13:31:53,16:29:28,Y,Y,Round Trip,Houston B-cycle
3697324,Houston B-cycle,625692,Subscriber,houston,TX,77003,UNITED STATES,24 Hour Pass,268,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,106,55,0,Y,15.9,15.1,636,2014-12-07,2014-12-07,13:36:01,15:22:57,Y,Y,Round Trip,Houston B-cycle
3697404,Houston B-cycle,625723,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,255,Standard,Sabine Bridge ,Sabine Bridge ,113,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,13:53:43,15:46:57,Y,Y,Round Trip,Houston B-cycle
3697405,Houston B-cycle,625723,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,935,Standard,Sabine Bridge ,Sabine Bridge ,112,0,4,N,3.9,3.7,156,2014-12-07,2014-12-07,13:54:26,15:46:51,Y,Y,Round Trip,Houston B-cycle
3697411,Houston B-cycle,625723,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,262,Standard,Sabine Bridge ,Sabine Bridge ,113,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,13:54:56,15:47:00,Y,Y,Round Trip,Houston B-cycle
3697415,Houston B-cycle,625723,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,897,Standard,Sabine Bridge ,Sabine Bridge ,112,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,13:55:39,15:47:20,Y,Y,Round Trip,Houston B-cycle
3697439,Houston B-cycle,625729,Subscriber,,,77063,UNITED STATES,24 Hour Kiosk,981,Standard,Spotts Park,Market Square,46,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,14:00:44,14:46:48,Y,Y,One Way,Houston B-cycle
3697441,Houston B-cycle,625729,Subscriber,,,77063,UNITED STATES,24 Hour Kiosk,992,Standard,Spotts Park,Market Square,44,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,14:02:17,14:46:49,Y,Y,One Way,Houston B-cycle
3697480,Houston B-cycle,625689,Subscriber,The Woodlands,TX,77382,UNITED STATES,24 Hour Pass,821,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,114,0,4,N,17.1,16.2,684,2014-12-07,2014-12-07,14:08:06,16:02:56,Y,Y,Round Trip,Houston B-cycle
3697485,Houston B-cycle,625688,Subscriber,The Woodlands,TX,77382,UNITED STATES,24 Hour Pass,234,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,113,0,4,N,4.6,4.4,185,2014-12-07,2014-12-07,14:09:29,16:02:47,Y,Y,Round Trip,Houston B-cycle
3697488,Houston B-cycle,566354,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,971,Standard,Smith & Capitol,Sunday Streets- East End/Fifth Ward,135,0,6,N,18.0,17.1,720,2014-12-07,2014-12-07,14:10:23,16:25:15,Y,Y,One Way,Houston B-cycle
3697493,Houston B-cycle,566362,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,989,Standard,Smith & Capitol,Sunday Streets- East End/Fifth Ward,134,0,6,N,18.0,17.1,720,2014-12-07,2014-12-07,14:11:02,16:25:23,Y,Y,One Way,Houston B-cycle
3697494,Houston B-cycle,625737,Subscriber,,,78758,UNITED STATES,24 Hour Kiosk,928,Standard,Herman Park Lake Plaza,MFAH/ Fannin & Binz,103,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,14:11:06,15:54:48,Y,Y,One Way,Houston B-cycle
3697523,Houston B-cycle,615161,Subscriber,,,77083,UNITED STATES,24 Hour Kiosk,838,Standard,Spotts Park,Spotts Park,43,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,14:19:41,15:02:07,Y,Y,Round Trip,Houston B-cycle
3697525,Houston B-cycle,625674,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,216,Standard,1919 Runnels,1919 Runnels,106,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,14:19:54,16:05:10,Y,Y,Round Trip,Houston B-cycle
3697531,Houston B-cycle,625674,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,102,Standard,1919 Runnels,1919 Runnels,105,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,14:20:59,16:05:20,Y,Y,Round Trip,Houston B-cycle
3697556,Houston B-cycle,608514,Member,Houston,TX,77002,UNITED STATES,Annual Member,954,Standard,METRO Transit Center ,Sunday Streets- East End/Fifth Ward,102,55,0,Y,9.9,9.4,394,2014-12-07,2014-12-07,14:24:54,16:06:53,Y,Y,One Way,Houston B-cycle
3697569,Houston B-cycle,466361,Member,Houston,TX,77062,UNITED STATES,Annual Member,827,Standard,METRO Transit Center ,METRO Transit Center ,385,55,0,Y,8.3,7.8,330,2014-12-07,2014-12-07,14:26:49,20:51:27,Y,Y,Round Trip,Houston B-cycle
3697603,Houston B-cycle,625754,Subscriber,,,77011,UNITED STATES,24 Hour Kiosk,861,Standard,1919 Runnels,Sunday Streets- East End/Fifth Ward,121,55,0,Y,18.0,17.1,720,2014-12-07,2014-12-07,14:34:17,16:35:00,Y,Y,One Way,Houston B-cycle
3697611,Houston B-cycle,625756,Subscriber,,,77082,UNITED STATES,24 Hour Kiosk,265,Standard,La Branch & Lamar,La Branch & Lamar,63,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,14:35:37,15:38:38,Y,Y,Round Trip,Houston B-cycle
3697616,Houston B-cycle,625756,Subscriber,,,77082,UNITED STATES,24 Hour Kiosk,113,Standard,La Branch & Lamar,La Branch & Lamar,62,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,14:36:46,15:38:09,Y,Y,Round Trip,Houston B-cycle
3697624,Houston B-cycle,442565,Subscriber,,,77584,UNITED STATES,24 Hour Kiosk,151,Standard,1919 Runnels,1919 Runnels,157,0,8,N,2.7,2.6,108,2014-12-07,2014-12-07,14:38:25,17:15:15,Y,Y,Round Trip,Houston B-cycle
3697628,Houston B-cycle,625759,Subscriber,,,77004,UNITED STATES,24 Hour Kiosk,192,Standard,1919 Runnels,1919 Runnels,156,0,8,N,2.7,2.6,108,2014-12-07,2014-12-07,14:39:04,17:15:33,Y,Y,Round Trip,Houston B-cycle
3697629,Houston B-cycle,625760,Subscriber,,,77082,UNITED STATES,24 Hour Kiosk,99,Standard,La Branch & Lamar,La Branch & Lamar,58,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,14:39:06,15:37:51,Y,Y,Round Trip,Houston B-cycle
3697647,Houston B-cycle,625764,Subscriber,,,77064,UNITED STATES,24 Hour Kiosk,193,Standard,Sabine Bridge ,Elgin & Smith,48,0,0,N,1.1,1.0,42,2014-12-07,2014-12-07,14:42:13,15:30:11,Y,Y,One Way,Houston B-cycle
3697658,Houston B-cycle,625765,Subscriber,,,77302,UNITED STATES,24 Hour Kiosk,257,Standard,Freed Library ,West Gray & Baldwin,15,0,0,N,2.0,1.9,79,2014-12-07,2014-12-07,14:44:19,14:59:57,N,Y,One Way,Houston B-cycle
3697668,Houston B-cycle,393907,Member,houston,TX,77002,UNITED STATES,Annual Member,502,Standard,Taft & Fairview,Sunday Streets- East End/Fifth Ward,109,55,0,Y,16.4,15.5,654,2014-12-07,2014-12-07,14:46:17,16:35:49,Y,Y,One Way,Houston B-cycle
3697673,Houston B-cycle,625664,Subscriber,,,43004,UNITED STATES,24 Hour Kiosk,180,Standard,Taft & Fairview,Sunday Streets- East End/Fifth Ward,109,55,0,Y,11.2,10.7,449,2014-12-07,2014-12-07,14:46:32,16:35:38,Y,Y,One Way,Houston B-cycle
3697676,Houston B-cycle,385955,Member,Houston,TX,77077,UNITED STATES,Annual Member,816,Standard,Taft & Fairview,Sunday Streets- East End/Fifth Ward,109,55,0,Y,16.4,15.5,654,2014-12-07,2014-12-07,14:46:56,16:35:09,Y,Y,One Way,Houston B-cycle
3697678,Houston B-cycle,625666,Subscriber,,,43004,UNITED STATES,24 Hour Kiosk,994,Standard,Taft & Fairview,Sunday Streets- East End/Fifth Ward,109,55,0,Y,16.4,15.5,654,2014-12-07,2014-12-07,14:47:28,16:36:53,Y,Y,One Way,Houston B-cycle
3697681,Houston B-cycle,625666,Subscriber,,,43004,UNITED STATES,24 Hour Kiosk,883,Standard,Taft & Fairview,Sunday Streets- East End/Fifth Ward,109,55,0,Y,16.4,15.5,654,2014-12-07,2014-12-07,14:47:54,16:36:46,Y,Y,One Way,Houston B-cycle
3697685,Houston B-cycle,625729,Subscriber,,,77063,UNITED STATES,24 Hour Kiosk,244,Standard,Market Square,Spotts Park,50,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,14:48:44,15:38:43,Y,Y,One Way,Houston B-cycle
3697689,Houston B-cycle,625729,Subscriber,,,77063,UNITED STATES,24 Hour Kiosk,111,Standard,Market Square,Spotts Park,49,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,14:49:18,15:38:39,Y,Y,One Way,Houston B-cycle
3697710,Houston B-cycle,625772,Subscriber,,,77077,UNITED STATES,24 Hour Kiosk,103,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,116,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,14:53:53,16:49:21,Y,Y,Round Trip,Houston B-cycle
3697718,Houston B-cycle,625772,Subscriber,,,77077,UNITED STATES,24 Hour Kiosk,82,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,114,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,14:54:33,16:48:41,Y,Y,Round Trip,Houston B-cycle
3697723,Houston B-cycle,625772,Subscriber,,,77077,UNITED STATES,24 Hour Kiosk,903,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,113,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,14:55:10,16:48:52,Y,Y,Round Trip,Houston B-cycle
3697732,Houston B-cycle,625777,Subscriber,,,77598,UNITED STATES,24 Hour Kiosk,204,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,112,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,14:57:25,16:49:14,Y,Y,Round Trip,Houston B-cycle
3697737,Houston B-cycle,625777,Subscriber,,,77598,UNITED STATES,24 Hour Kiosk,183,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,111,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,14:58:15,16:49:21,Y,Y,Round Trip,Houston B-cycle
3697740,Houston B-cycle,208342,Member,Houston,TX,77002,UNITED STATES,Annual Member,859,Standard,Sunday Streets- East End/Fifth Ward,UHD/Main & Franklin,14,0,0,N,1.7,1.6,68,2014-12-07,2014-12-07,14:58:35,15:12:20,N,Y,One Way,Houston B-cycle
3697741,Houston B-cycle,208125,Member,Houston,TX,77002,UNITED STATES,Annual Member,305,Standard,UHD/Main & Franklin,Market Square,125,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,14:58:40,17:03:34,Y,Y,One Way,Houston B-cycle
3697746,Houston B-cycle,625781,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,533 R,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,47,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,14:59:28,15:46:11,Y,Y,Round Trip,Houston B-cycle
3697765,Houston B-cycle,625781,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,304,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,44,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,15:01:19,15:45:59,Y,Y,Round Trip,Houston B-cycle
3697767,Houston B-cycle,625785,Subscriber,,,75603,UNITED STATES,24 Hour Kiosk,533,Standard,Rusk & St. Emanuel ,1919 Runnels,135,0,6,N,2.7,2.6,108,2014-12-07,2014-12-07,15:01:31,17:16:00,Y,Y,One Way,Houston B-cycle
3697772,Houston B-cycle,625689,Subscriber,The Woodlands,TX,77382,UNITED STATES,24 Hour Pass,821,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,123,55,0,Y,18.0,17.1,720,2014-12-07,2014-12-07,15:03:19,17:06:48,Y,Y,Round Trip,Houston B-cycle
3697773,Houston B-cycle,625786,Subscriber,,,77019,UNITED STATES,24 Hour Kiosk,108,Standard,Freed Library ,Herman Park Lake Plaza,58,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,15:03:50,16:01:15,Y,Y,One Way,Houston B-cycle
3697779,Houston B-cycle,625787,Subscriber,,,75015,UNITED STATES,24 Hour Kiosk,156,Standard,McKinney & Caroline,West Gray & Baldwin,36,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,15:06:09,15:42:28,Y,Y,One Way,Houston B-cycle
3697783,Houston B-cycle,130549,Member,Houston,TX,77002,UNITED STATES,Annual Member,535,Standard,Market Square,West Gray & Baldwin,21,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,15:06:48,15:27:36,N,Y,One Way,Houston B-cycle
3697784,Houston B-cycle,608514,Member,Houston,TX,77002,UNITED STATES,Annual Member,954,Standard,Sunday Streets- East End/Fifth Ward,METRO Transit Center ,59,0,0,N,5.7,5.4,229,2014-12-07,2014-12-07,15:07:22,16:06:58,Y,Y,One Way,Houston B-cycle
3697788,Houston B-cycle,124653,Member,HOUSTON ,TX,77007,UNITED STATES,Annual Member,279,Standard,Sunday Streets- East End/Fifth Ward,Stude Park,27,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,15:08:41,15:35:27,N,Y,One Way,Houston B-cycle
3697789,Houston B-cycle,625593,Subscriber,,,27012,UNITED STATES,24 Hour Kiosk,124,Standard,UHD/Main & Franklin,Stude Park,54,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,15:08:47,16:02:38,Y,Y,One Way,Houston B-cycle
3697795,Houston B-cycle,625593,Subscriber,,,27012,UNITED STATES,24 Hour Kiosk,839,Standard,UHD/Main & Franklin,Stude Park,53,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,15:09:08,16:02:52,Y,Y,One Way,Houston B-cycle
3697865,Houston B-cycle,625797,Subscriber,houston,TX,77006,UNITED STATES,24 Hour Pass,225,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,109,55,0,Y,2.7,2.6,108,2014-12-07,2014-12-07,15:17:53,17:06:54,Y,Y,Round Trip,Houston B-cycle
3697871,Houston B-cycle,625814,Subscriber,Austin,TX,78705,UNITED STATES,24 Hour Pass,210,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,109,55,0,Y,16.4,15.5,654,2014-12-07,2014-12-07,15:18:34,17:07:00,Y,Y,Round Trip,Houston B-cycle
3697877,Houston B-cycle,625817,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,197,Standard,Sabine Bridge ,Sabine Bridge ,115,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,15:20:00,17:15:21,Y,Y,Round Trip,Houston B-cycle
3697881,Houston B-cycle,625817,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,213,Standard,Sabine Bridge ,Sabine Bridge ,114,0,4,N,2.7,2.6,108,2014-12-07,2014-12-07,15:21:07,17:15:13,Y,Y,Round Trip,Houston B-cycle
3697916,Houston B-cycle,625831,Subscriber,Houston,TX,77009,UNITED STATES,24 Hour Pass,828,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,83,55,0,Y,12.5,11.8,498,2014-12-07,2014-12-07,15:26:01,16:49:40,Y,Y,Round Trip,Houston B-cycle
3697918,Houston B-cycle,625822,Subscriber,Houston,TX,77009,UNITED STATES,24 Hour Pass,943,Standard,Sunday Streets- East End/Fifth Ward,Sunday Streets- East End/Fifth Ward,84,55,0,Y,12.6,12.0,504,2014-12-07,2014-12-07,15:26:44,16:50:13,Y,Y,Round Trip,Houston B-cycle
3697927,Houston B-cycle,130549,Member,Houston,TX,77002,UNITED STATES,Annual Member,535,Standard,West Gray & Baldwin,West Gray & Baldwin,1,0,0,N,.2,.1,6,2014-12-07,2014-12-07,15:27:41,15:28:01,N,Y,Round Trip,Houston B-cycle
3697936,Houston B-cycle,625769,Member,Houston TX,AL,77002,UNITED STATES,Annual Member,429,Standard,1919 Runnels,Market Square,6,0,0,N,.9,.9,36,2014-12-07,2014-12-07,15:30:19,15:36:44,N,Y,One Way,Houston B-cycle
3697944,Houston B-cycle,559795,Subscriber,,,77004,UNITED STATES,24 Hour Kiosk,810,Standard,Elgin & Smith,Project Row House / Holman & Live Oak,28,0,0,N,2.1,2.0,83,2014-12-07,2014-12-07,15:31:33,15:59:18,N,Y,One Way,Houston B-cycle
3697949,Houston B-cycle,566362,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,989,Standard,Sunday Streets- East End/Fifth Ward,UHD/Main & Franklin,35,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,15:32:57,16:07:18,Y,Y,One Way,Houston B-cycle
3697954,Houston B-cycle,566354,Subscriber,,,77057,UNITED STATES,24 Hour Kiosk,971,Standard,Sunday Streets- East End/Fifth Ward,UHD/Main & Franklin,33,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,15:34:26,16:07:23,Y,Y,One Way,Houston B-cycle
3697974,Houston B-cycle,208342,Member,Houston,TX,77002,UNITED STATES,Annual Member,429,Standard,Market Square,West Gray & Baldwin,9,0,0,N,1.4,1.3,54,2014-12-07,2014-12-07,15:36:56,15:45:29,N,Y,One Way,Houston B-cycle
3698007,Houston B-cycle,392058,Member,Houston,TX,77019,UNITED STATES,Annual Member,061,Standard,Sunday Streets- East End/Fifth Ward,Taft & Fairview,39,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,15:42:49,16:21:59,Y,Y,One Way,Houston B-cycle
3698017,Houston B-cycle,625787,Subscriber,,,75015,UNITED STATES,24 Hour Kiosk,156,Standard,West Gray & Baldwin,West Gray & Baldwin,0,0,0,N,.0,.0,0,2014-12-07,2014-12-07,15:44:28,15:44:41,N,Y,Round Trip,Houston B-cycle
3698019,Houston B-cycle,275008,Member,Houston,TX,77019,UNITED STATES,Annual Member,180,Standard,Sunday Streets- East End/Fifth Ward,Taft & Fairview,36,0,0,N,4.0,3.8,158,2014-12-07,2014-12-07,15:45:06,16:21:57,Y,Y,One Way,Houston B-cycle
3698050,Houston B-cycle,625855,Subscriber,,,80526,UNITED STATES,24 Hour Kiosk,119,Standard,City Hall,City Hall,133,0,6,N,2.7,2.6,108,2014-12-07,2014-12-07,15:53:08,18:06:35,Y,Y,Round Trip,Houston B-cycle
3698056,Houston B-cycle,625855,Subscriber,,,80526,UNITED STATES,24 Hour Kiosk,991,Standard,City Hall,City Hall,132,0,6,N,2.7,2.6,108,2014-12-07,2014-12-07,15:54:14,18:06:33,Y,Y,Round Trip,Houston B-cycle
3698078,Houston B-cycle,385955,Member,Houston,TX,77077,UNITED STATES,Annual Member,268,Standard,Sunday Streets- East End/Fifth Ward,Market Square,29,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,15:58:52,16:27:34,N,Y,One Way,Houston B-cycle
3698081,Houston B-cycle,393907,Member,houston,TX,77002,UNITED STATES,Annual Member,828,Standard,Sunday Streets- East End/Fifth Ward,UHD/Main & Franklin,22,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,15:59:33,16:21:00,N,Y,One Way,Houston B-cycle
3698087,Houston B-cycle,625765,Subscriber,,,77302,UNITED STATES,24 Hour Kiosk,257,Standard,West Gray & Baldwin,West Gray & Baldwin,42,0,0,N,3.6,3.4,144,2014-12-07,2014-12-07,16:00:55,16:42:46,Y,Y,Round Trip,Houston B-cycle
3698088,Houston B-cycle,625858,Subscriber,,,77584,UNITED STATES,24 Hour Kiosk,262,Standard,Sabine Bridge ,Sabine Bridge ,44,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,16:01:24,16:45:51,Y,Y,Round Trip,Houston B-cycle
3698089,Houston B-cycle,559795,Subscriber,,,77004,UNITED STATES,24 Hour Kiosk,146 R,Standard,Project Row House / Holman & Live Oak,Project Row House / Holman & Live Oak,1,0,0,N,.2,.1,6,2014-12-07,2014-12-07,16:01:33,16:02:28,N,Y,Round Trip,Houston B-cycle
3698092,Houston B-cycle,625858,Subscriber,,,77584,UNITED STATES,24 Hour Kiosk,897,Standard,Sabine Bridge ,Sabine Bridge ,44,0,0,N,2.7,2.6,108,2014-12-07,2014-12-07,16:02:03,16:46:32,Y,Y,Round Trip,Houston B-cycle
